data,fechamento_ibov,fechamento_dolar
2008-10-24,33809.0,2.311
2008-10-27,31480.0,2.2534
2008-10-28,29438.0,2.1609
2008-10-29,33387.0,2.1279
2008-10-30,34852.0,2.105
2008-10-31,37447.0,2.1642
2008-11-03,37261.0,2.1687
2008-11-04,38256.0,2.119
2008-11-05,40245.0,2.1313
2008-11-06,37786.0,2.2145
2008-11-07,36362.0,2.1474
2008-11-10,36672.0,2.175
2008-11-11,36775.0,2.221
2008-11-12,37261.0,2.3276
2008-11-13,34374.0,2.313
2008-11-14,36003.0,2.2235
2008-11-17,35777.0,2.279
2008-11-18,35698.0,2.3342
2008-11-19,34098.0,2.388
2008-11-21,33403.0,2.4762
2008-11-24,31255.0,2.3164
2008-11-25,34189.0,2.328
2008-11-26,34814.0,2.2077
2008-11-27,36470.0,2.296
2008-11-28,36216.0,2.3034
2008-12-01,36596.0,2.346
2008-12-02,34743.0,2.409
2008-12-03,35001.0,2.503
2008-12-04,35311.0,2.504
2008-12-05,35125.0,2.431
2008-12-08,35347.0,2.512
2008-12-09,38285.0,2.48
2008-12-10,37972.0,2.441
2008-12-11,39009.0,2.367
2008-12-12,38517.0,2.4
2008-12-15,39368.0,2.3834
2008-12-16,38324.0,2.3075
2008-12-17,39993.0,2.364
2008-12-18,39947.0,2.426
2008-12-19,39535.0,2.3528
2008-12-22,39140.0,2.394
2008-12-23,37617.0,2.375
2008-12-26,36470.0,2.376
2008-12-29,36864.0,2.3866
2008-12-30,37070.0,2.3305
2009-01-02,37550.0,2.322
2009-01-05,40243.0,2.2365
2009-01-06,41520.0,2.1695
2009-01-07,42308.0,2.2725
2009-01-08,40819.0,2.2955
2009-01-09,41992.0,2.2519
2009-01-12,41585.0,2.3157
2009-01-13,39397.0,2.32
2009-01-14,39537.0,2.366
2009-01-15,37993.0,2.355
2009-01-16,39149.0,2.342
2009-01-19,39351.0,2.3545
2009-01-20,38828.0,2.376
2009-01-21,37279.0,2.337
2009-01-22,38543.0,2.3207
2009-01-23,37891.0,2.3302
2009-01-26,38130.0,2.31
2009-01-27,38511.0,2.3423
2009-01-28,38704.0,2.2649
2009-01-29,40229.0,2.2939
2009-01-30,39637.0,2.32
2009-02-02,39296.0,2.325
2009-02-03,38665.0,2.308
2009-02-04,39746.0,2.306
2009-02-05,40120.0,2.286
2009-02-06,41110.0,2.257
2009-02-09,42755.0,2.2665
2009-02-10,42101.0,2.275
2009-02-11,41207.0,2.2624
2009-02-12,40827.0,2.2955
2009-02-13,40512.0,2.2555
2009-02-16,41672.0,2.2755
2009-02-17,41838.0,2.3417
2009-02-18,39848.0,2.3507
2009-02-19,39675.0,2.3727
2009-02-20,39725.0,2.3891
2009-02-25,38712.0,2.3672
2009-02-26,38234.0,2.3521
2009-02-27,38178.0,2.3914
2009-03-02,38180.0,2.4505
2009-03-03,36236.0,2.418
2009-03-04,36468.0,2.3682
2009-03-05,38391.0,2.3907
2009-03-06,37367.0,2.3758
2009-03-09,37103.0,2.386
2009-03-10,36745.0,2.3315
2009-03-11,38795.0,2.3423
2009-03-12,38806.0,2.2953
2009-03-13,39152.0,2.3043
2009-03-16,39018.0,2.2818
2009-03-17,38608.0,2.285
2009-03-18,39508.0,2.2477
2009-03-19,40146.0,2.2556
2009-03-20,40453.0,2.271
2009-03-23,40077.0,2.245
2009-03-24,42439.0,2.2484
2009-03-25,41478.0,2.237
2009-03-26,41801.0,2.2368
2009-03-27,42589.0,2.29
2009-03-30,41909.0,2.3312
2009-03-31,40661.0,2.3169
2009-04-01,40918.0,2.2729
2009-04-02,41977.0,2.2317
2009-04-03,43738.0,2.209
2009-04-06,44385.0,2.2189
2009-04-07,44163.0,2.2124
2009-04-08,43828.0,2.2037
2009-04-09,44183.0,2.1705
2009-04-13,45536.0,2.1708
2009-04-14,45989.0,2.2087
2009-04-15,45420.0,2.1837
2009-04-16,45277.0,2.1743
2009-04-17,46018.0,2.1923
2009-04-20,45778.0,2.2487
2009-04-22,44434.0,2.2118
2009-04-23,44888.0,2.2058
2009-04-24,45801.0,2.1828
2009-04-27,46772.0,2.2191
2009-04-28,45819.0,2.1985
2009-04-29,45825.0,2.1779
2009-04-30,47235.0,2.1898
2009-05-04,47290.0,2.1145
2009-05-05,50404.0,2.1364
2009-05-06,50675.0,2.1142
2009-05-07,51499.0,2.1071
2009-05-08,50066.0,2.0621
2009-05-11,51389.0,2.0673
2009-05-12,50980.0,2.0701
2009-05-13,50317.0,2.115
2009-05-14,48671.0,2.0859
2009-05-15,49447.0,2.1126
2009-05-18,49012.0,2.0702
2009-05-19,51465.0,2.0393
2009-05-20,51349.0,2.0326
2009-05-21,51244.0,2.0325
2009-05-22,50089.0,2.0264
2009-05-25,50558.0,2.0265
2009-05-26,50817.0,2.0054
2009-05-27,51840.0,2.0419
2009-05-28,51795.0,2.0024
2009-05-29,53047.0,1.9715
2009-06-01,53202.0,1.9517
2009-06-02,54486.0,1.923
2009-06-03,53999.0,1.9635
2009-06-04,52094.0,1.9385
2009-06-05,53474.0,1.96
2009-06-08,53340.0,1.961
2009-06-09,53633.0,1.9425
2009-06-10,53159.0,1.948
2009-06-12,53411.0,1.9263
2009-06-15,53558.0,1.951
2009-06-16,52035.0,1.9726
2009-06-17,51197.0,1.969
2009-06-18,51050.0,1.9783
2009-06-19,50908.0,1.9745
2009-06-22,51367.0,2.03
2009-06-23,49496.0,1.9797
2009-06-24,49819.0,1.9683
2009-06-25,49668.0,1.9406
2009-06-26,51517.0,1.9335
2009-06-29,51488.0,1.9551
2009-06-30,52143.0,1.9525
2009-07-01,51464.0,1.9327
2009-07-02,51538.0,1.9519
2009-07-03,51026.0,1.9494
2009-07-06,50932.0,1.9535
2009-07-07,50619.0,1.9917
2009-07-08,49460.0,2.0032
2009-07-10,49175.0,1.995
2009-07-13,49221.0,1.9792
2009-07-14,49186.0,1.9606
2009-07-15,48876.0,1.9345
2009-07-16,51292.0,1.9306
2009-07-17,51918.0,1.9256
2009-07-20,52073.0,1.8966
2009-07-21,53155.0,1.8965
2009-07-22,53232.0,1.9051
2009-07-23,53074.0,1.8994
2009-07-24,54249.0,1.8958
2009-07-27,54458.0,1.8741
2009-07-28,54547.0,1.8812
2009-07-29,54470.0,1.8935
2009-07-30,53735.0,1.8825
2009-07-31,54474.0,1.865
2009-08-03,54766.0,1.825
2009-08-04,55998.0,1.8167
2009-08-05,56041.0,1.814
2009-08-06,56385.0,1.839
2009-08-07,55758.0,1.8205
2009-08-10,56329.0,1.8402
2009-08-11,56816.0,1.8491
2009-08-12,55761.0,1.8395
2009-08-13,56588.0,1.8223
2009-08-14,57048.0,1.8496
2009-08-17,56636.0,1.881
2009-08-18,55219.0,1.8449
2009-08-19,55748.0,1.8393
2009-08-20,56173.0,1.8418
2009-08-21,56836.0,1.8306
2009-08-24,57731.0,1.8415
2009-08-25,57778.0,1.8618
2009-08-26,57425.0,1.8613
2009-08-27,57769.0,1.8665
2009-08-28,57704.0,1.8813
2009-08-31,57698.0,1.8802
2009-09-01,56489.0,1.9137
2009-09-02,55813.0,1.885
2009-09-03,55389.0,1.86
2009-09-04,55707.0,1.8435
2009-09-08,56655.0,1.829
2009-09-09,57844.0,1.8329
2009-09-10,57908.0,1.8115
2009-09-11,58537.0,1.8315
2009-09-14,58363.0,1.811
2009-09-15,58868.0,1.8022
2009-09-16,59265.0,1.8011
2009-09-17,60409.0,1.8053
2009-09-18,60236.0,1.8093
2009-09-21,60703.0,1.824
2009-09-22,60938.0,1.793
2009-09-23,61489.0,1.798
2009-09-24,60496.0,1.7999
2009-09-25,60045.0,1.791
2009-09-28,60357.0,1.7864
2009-09-29,61316.0,1.7883
2009-09-30,61241.0,1.7715
2009-10-01,61519.0,1.787
2009-10-02,60453.0,1.7818
2009-10-05,61178.0,1.7597
2009-10-06,62378.0,1.7553
2009-10-07,62666.0,1.7484
2009-10-08,62640.0,1.7384
2009-10-09,63772.0,1.7432
2009-10-13,64075.0,1.7218
2009-10-14,64653.0,1.701
2009-10-15,66199.0,1.7018
2009-10-16,66703.0,1.7075
2009-10-19,66200.0,1.7165
2009-10-20,67231.0,1.7535
2009-10-21,65302.0,1.7325
2009-10-22,65490.0,1.718
2009-10-23,66144.0,1.7178
2009-10-26,65056.0,1.733
2009-10-27,65090.0,1.738
2009-10-28,63161.0,1.7775
2009-10-29,60167.0,1.733
2009-10-30,63721.0,1.7635
2009-11-03,61539.0,1.7455
2009-11-04,62650.0,1.721
2009-11-05,63907.0,1.716
2009-11-06,64820.0,1.7182
2009-11-09,64475.0,1.7002
2009-11-10,66214.0,1.7115
2009-11-11,66303.0,1.7176
2009-11-12,66427.0,1.7345
2009-11-13,64452.0,1.7213
2009-11-16,65326.0,1.7116
2009-11-17,66632.0,1.711
2009-11-18,67430.0,1.7258
2009-11-19,66514.0,1.7268
2009-11-23,66335.0,1.7273
2009-11-24,66812.0,1.7348
2009-11-25,67319.0,1.7282
2009-11-26,67911.0,1.7475
2009-11-27,66371.0,1.7405
2009-11-30,67082.0,1.7555
2009-12-01,67051.0,1.7227
2009-12-02,68412.0,1.7185
2009-12-03,68622.0,1.7087
2009-12-04,68316.0,1.732
2009-12-07,67611.0,1.7345
2009-12-08,68511.0,1.7622
2009-12-09,67736.0,1.7625
2009-12-10,68021.0,1.7568
2009-12-11,68750.0,1.7594
2009-12-14,69273.0,1.7448
2009-12-15,69345.0,1.7536
2009-12-16,69310.0,1.7561
2009-12-17,68619.0,1.7845
2009-12-18,67068.0,1.78
2009-12-21,66806.0,1.7839
2009-12-22,65940.0,1.7802
2009-12-23,67418.0,1.7619
2009-12-28,67591.0,1.7405
2009-12-29,67902.0,1.7423
2009-12-30,68277.0,1.7403
2010-01-04,68587.0,1.7212
2010-01-05,70046.0,1.731
2010-01-06,70237.0,1.7325
2010-01-07,70723.0,1.7465
2010-01-08,70455.0,1.7262
2010-01-11,70267.0,1.736
2010-01-12,70429.0,1.748
2010-01-13,70081.0,1.757
2010-01-14,70377.0,1.7585
2010-01-15,69780.0,1.7717
2010-01-18,68983.0,1.76
2010-01-19,69396.0,1.7708
2010-01-20,69901.0,1.7895
2010-01-21,68200.0,1.8035
2010-01-22,66264.0,1.8162
2010-01-26,66213.0,1.836
2010-01-27,65527.0,1.853
2010-01-28,65071.0,1.87
2010-01-29,65591.0,1.885
2010-02-01,65402.0,1.8575
2010-02-02,66589.0,1.8297
2010-02-03,67163.0,1.8505
2010-02-04,67100.0,1.8739
2010-02-05,63934.0,1.882
2010-02-08,62760.0,1.8762
2010-02-09,63164.0,1.8475
2010-02-10,64721.0,1.8565
2010-02-11,65050.0,1.8535
2010-02-12,66129.0,1.8509
2010-02-17,65863.0,1.8326
2010-02-18,67285.0,1.8275
2010-02-19,67811.0,1.8045
2010-02-22,67598.0,1.8115
2010-02-23,67179.0,1.8255
2010-02-24,66110.0,1.825
2010-02-25,65765.0,1.8235
2010-02-26,66118.0,1.8072
2010-03-01,66511.0,1.7957
2010-03-02,67228.0,1.7919
2010-03-03,67780.0,1.79
2010-03-04,67643.0,1.7885
2010-03-05,67823.0,1.7784
2010-03-08,68851.0,1.7873
2010-03-09,68573.0,1.7752
2010-03-10,69578.0,1.7685
2010-03-11,69981.0,1.7641
2010-03-12,69901.0,1.763
2010-03-15,69340.0,1.7635
2010-03-16,69023.0,1.7673
2010-03-17,69945.0,1.7674
2010-03-18,69726.0,1.791
2010-03-19,69701.0,1.8009
2010-03-22,68814.0,1.7869
2010-03-23,69049.0,1.7767
2010-03-24,69382.0,1.8002
2010-03-25,68916.0,1.8197
2010-03-26,68442.0,1.8181
2010-03-29,68681.0,1.7949
2010-03-30,69942.0,1.7891
2010-03-31,69960.0,1.7837
2010-04-01,70375.0,1.7647
2010-04-05,71148.0,1.7611
2010-04-06,71290.0,1.7544
2010-04-07,71092.0,1.781
2010-04-08,70793.0,1.7795
2010-04-09,71783.0,1.7652
2010-04-12,71414.0,1.7537
2010-04-13,70618.0,1.7495
2010-04-14,70794.0,1.7449
2010-04-15,71036.0,1.7487
2010-04-16,70522.0,1.7575
2010-04-19,69418.0,1.755
2010-04-20,69101.0,1.7523
2010-04-22,69313.0,1.7643
2010-04-23,69388.0,1.7567
2010-04-26,69509.0,1.7462
2010-04-27,68868.0,1.7711
2010-04-28,66513.0,1.751
2010-04-29,66661.0,1.729
2010-04-30,67975.0,1.7375
2010-05-03,67534.0,1.7272
2010-05-04,67116.0,1.7635
2010-05-05,64859.0,1.7933
2010-05-06,64915.0,1.8547
2010-05-07,63416.0,1.837
2010-05-10,62872.0,1.7715
2010-05-11,65449.0,1.7892
2010-05-12,64438.0,1.7723
2010-05-13,65223.0,1.7736
2010-05-14,64787.0,1.7993
2010-05-17,63406.0,1.8003
2010-05-18,62871.0,1.8206
2010-05-19,60841.0,1.8272
2010-05-20,59684.0,1.8819
2010-05-21,58192.0,1.853
2010-05-24,60255.0,1.8695
2010-05-25,59912.0,1.8438
2010-05-26,59182.0,1.8722
2010-05-27,60191.0,1.8143
2010-05-28,62080.0,1.8173
2010-05-31,61950.0,1.8201
2010-06-01,63033.0,1.848
2010-06-02,61836.0,1.818
2010-06-04,62940.0,1.8647
2010-06-07,61675.0,1.8795
2010-06-08,61187.0,1.8538
2010-06-09,61799.0,1.8502
2010-06-10,61484.0,1.8025
2010-06-11,63044.0,1.8092
2010-06-14,63613.0,1.8113
2010-06-15,63534.0,1.7847
2010-06-16,64442.0,1.7853
2010-06-17,64745.0,1.7808
2010-06-18,64542.0,1.7713
2010-06-21,64442.0,1.7712
2010-06-22,64834.0,1.7881
2010-06-23,64812.0,1.7873
2010-06-24,65154.0,1.7822
2010-06-25,63937.0,1.7785
2010-06-28,64825.0,1.7814
2010-06-29,64216.0,1.8119
2010-06-30,61972.0,1.8039
2010-07-01,60935.0,1.7901
2010-07-02,61236.0,1.771
2010-07-05,61436.0,1.7751
2010-07-06,60870.0,1.7792
2010-07-07,62067.0,1.7658
2010-07-08,63282.0,1.7639
2010-07-12,63477.0,1.7607
2010-07-13,62964.0,1.754
2010-07-14,63686.0,1.7631
2010-07-15,63482.0,1.7631
2010-07-16,63487.0,1.783
2010-07-19,62351.0,1.7924
2010-07-20,63290.0,1.7738
2010-07-21,64468.0,1.7807
2010-07-22,64504.0,1.7578
2010-07-23,65748.0,1.7732
2010-07-26,66322.0,1.7622
2010-07-27,66449.0,1.7687
2010-07-28,66670.0,1.7658
2010-07-29,66796.0,1.7599
2010-07-30,66951.0,1.754
2010-08-02,67524.0,1.7511
2010-08-03,68517.0,1.7557
2010-08-04,67996.0,1.7517
2010-08-05,68271.0,1.7525
2010-08-06,68416.0,1.76
2010-08-09,68096.0,1.748
2010-08-10,67836.0,1.7527
2010-08-11,67217.0,1.774
2010-08-12,65788.0,1.7687
2010-08-13,65964.0,1.7723
2010-08-16,66260.0,1.757
2010-08-17,66702.0,1.7549
2010-08-18,67584.0,1.7515
2010-08-19,67641.0,1.7569
2010-08-20,66892.0,1.7562
2010-08-23,66678.0,1.77
2010-08-24,65946.0,1.7713
2010-08-25,65156.0,1.7635
2010-08-26,64802.0,1.7616
2010-08-27,63875.0,1.7493
2010-08-30,65585.0,1.759
2010-08-31,64262.0,1.755
2010-09-01,65154.0,1.745
2010-09-02,67073.0,1.7256
2010-09-03,66812.0,1.7325
2010-09-06,66679.0,1.7269
2010-09-08,66739.0,1.7256
2010-09-09,66411.0,1.7201
2010-09-10,66622.0,1.7218
2010-09-13,66807.0,1.7098
2010-09-14,68030.0,1.71
2010-09-15,67690.0,1.7237
2010-09-16,68103.0,1.7123
2010-09-17,67665.0,1.7217
2010-09-20,67087.0,1.7328
2010-09-21,68189.0,1.7116
2010-09-22,67711.0,1.7187
2010-09-23,68321.0,1.7228
2010-09-24,68800.0,1.7088
2010-09-27,68197.0,1.7099
2010-09-28,68817.0,1.708
2010-09-29,69225.0,1.7005
2010-09-30,69230.0,1.6876
2010-10-01,69438.0,1.6897
2010-10-04,70230.0,1.6977
2010-10-05,70390.0,1.6636
2010-10-06,71284.0,1.6782
2010-10-07,70545.0,1.6812
2010-10-08,69921.0,1.6656
2010-10-11,70810.0,1.6706
2010-10-13,70950.0,1.6522
2010-10-14,71676.0,1.6597
2010-10-15,71699.0,1.6656
2010-10-18,71830.0,1.6725
2010-10-19,71735.0,1.6824
2010-10-20,69863.0,1.6762
2010-10-21,70406.0,1.6969
2010-10-22,69658.0,1.7059
2010-10-25,69536.0,1.6958
2010-10-26,69582.0,1.7033
2010-10-27,70735.0,1.7203
2010-10-28,70573.0,1.7045
2010-10-29,70322.0,1.7012
2010-11-01,70686.0,1.7038
2010-11-03,71560.0,1.6899
2010-11-04,71910.0,1.67
2010-11-05,72987.0,1.6785
2010-11-08,72607.0,1.7003
2010-11-09,72654.0,1.7007
2010-11-10,71674.0,1.7076
2010-11-11,71639.0,1.7158
2010-11-12,71191.0,1.7219
2010-11-16,70364.0,1.7403
2010-11-17,69189.0,1.7264
2010-11-18,69716.0,1.7115
2010-11-19,70774.0,1.7154
2010-11-22,70898.0,1.7213
2010-11-23,69629.0,1.7357
2010-11-24,67955.0,1.721
2010-11-25,69634.0,1.7211
2010-11-26,69349.0,1.7269
2010-11-29,68218.0,1.7183
2010-11-30,67901.0,1.715
2010-12-01,67731.0,1.7052
2010-12-02,69341.0,1.696
2010-12-03,69529.0,1.6875
2010-12-06,69759.0,1.6749
2010-12-07,69563.0,1.682
2010-12-08,69338.0,1.6898
2010-12-09,68173.0,1.7094
2010-12-10,67889.0,1.7066
2010-12-13,68342.0,1.6935
2010-12-14,69127.0,1.6971
2010-12-15,68741.0,1.7096
2010-12-16,67875.0,1.7031
2010-12-17,67304.0,1.7138
2010-12-20,67979.0,1.7062
2010-12-21,67261.0,1.6952
2010-12-22,68218.0,1.6999
2010-12-23,68470.0,1.6903
2010-12-27,68476.0,1.6856
2010-12-28,67810.0,1.6912
2010-12-29,68043.0,1.677
2010-12-30,68953.0,1.66
2011-01-03,69310.0,1.647
2011-01-04,69962.0,1.661
2011-01-05,70311.0,1.6737
2011-01-06,71093.0,1.6856
2011-01-07,70580.0,1.6832
2011-01-10,70056.0,1.6888
2011-01-11,70146.0,1.6834
2011-01-12,70429.0,1.6731
2011-01-13,71631.0,1.6726
2011-01-14,70723.0,1.6856
2011-01-17,70940.0,1.6801
2011-01-18,70612.0,1.6742
2011-01-19,70921.0,1.6705
2011-01-20,70056.0,1.6738
2011-01-21,69560.0,1.6764
2011-01-24,69134.0,1.6713
2011-01-26,69427.0,1.6678
2011-01-27,68717.0,1.6762
2011-01-28,68051.0,1.6823
2011-01-31,66697.0,1.6675
2011-02-01,66575.0,1.6648
2011-02-02,67844.0,1.6681
2011-02-03,66688.0,1.6683
2011-02-04,66752.0,1.6735
2011-02-07,65272.0,1.6789
2011-02-08,65359.0,1.665
2011-02-09,65767.0,1.6596
2011-02-10,64217.0,1.6686
2011-02-11,64582.0,1.6656
2011-02-14,65751.0,1.667
2011-02-15,66558.0,1.669
2011-02-16,66342.0,1.6705
2011-02-17,67580.0,1.6615
2011-02-18,67685.0,1.6628
2011-02-21,68067.0,1.6684
2011-02-22,67255.0,1.6721
2011-02-23,66440.0,1.6745
2011-02-24,66909.0,1.664
2011-02-25,66952.0,1.6632
2011-02-28,66909.0,1.6638
2011-03-01,67381.0,1.6633
2011-03-02,66242.0,1.6575
2011-03-03,67284.0,1.6489
2011-03-04,68138.0,1.6555
2011-03-09,68010.0,1.6538
2011-03-10,67256.0,1.6623
2011-03-11,66041.0,1.665
2011-03-14,66684.0,1.6593
2011-03-15,67168.0,1.6655
2011-03-16,67011.0,1.6757
2011-03-17,66017.0,1.6782
2011-03-18,66217.0,1.6655
2011-03-21,66887.0,1.6669
2011-03-22,66684.0,1.6595
2011-03-23,67570.0,1.6611
2011-03-24,67799.0,1.6593
2011-03-25,67528.0,1.6615
2011-03-28,67767.0,1.6629
2011-03-29,67194.0,1.646
2011-03-30,67423.0,1.6284
2011-03-31,68000.0,1.632
2011-04-01,68588.0,1.6275
2011-04-04,69270.0,1.6072
2011-04-05,69704.0,1.6082
2011-04-06,69841.0,1.6149
2011-04-07,69040.0,1.586
2011-04-08,69180.0,1.5689
2011-04-11,68719.0,1.5829
2011-04-12,68153.0,1.596
2011-04-13,66909.0,1.5862
2011-04-14,66483.0,1.5778
2011-04-15,66281.0,1.5758
2011-04-18,66689.0,1.5882
2011-04-19,65417.0,1.5755
2011-04-20,66165.0,1.5664
2011-04-25,67058.0,1.5685
2011-04-26,66972.0,1.5619
2011-04-27,67143.0,1.5669
2011-04-28,66249.0,1.5817
2011-04-29,65664.0,1.5775
2011-05-02,66119.0,1.5888
2011-05-03,65458.0,1.5883
2011-05-04,64320.0,1.6158
2011-05-05,63609.0,1.6215
2011-05-06,63422.0,1.6153
2011-05-09,64416.0,1.6134
2011-05-10,64622.0,1.6037
2011-05-11,64877.0,1.6209
2011-05-12,63772.0,1.6196
2011-05-13,64003.0,1.6361
2011-05-16,63233.0,1.6346
2011-05-17,62830.0,1.6159
2011-05-18,63675.0,1.6093
2011-05-19,62844.0,1.6165
2011-05-20,62370.0,1.6225
2011-05-23,62597.0,1.6335
2011-05-24,62350.0,1.624
2011-05-25,63329.0,1.6289
2011-05-26,63389.0,1.6158
2011-05-27,64101.0,1.5945
2011-05-30,64295.0,1.5885
2011-05-31,63961.0,1.58
2011-06-01,64616.0,1.5933
2011-06-02,63411.0,1.5754
2011-06-03,64216.0,1.576
2011-06-06,64341.0,1.5841
2011-06-07,63072.0,1.5808
2011-06-08,63204.0,1.5812
2011-06-09,63037.0,1.5829
2011-06-10,63470.0,1.5963
2011-06-13,62701.0,1.5832
2011-06-14,62023.0,1.5828
2011-06-15,62198.0,1.6002
2011-06-16,61602.0,1.6024
2011-06-17,60883.0,1.598
2011-06-20,61059.0,1.5962
2011-06-21,61188.0,1.5865
2011-06-22,61420.0,1.5914
2011-06-24,61192.0,1.6044
2011-06-27,61017.0,1.594
2011-06-28,61216.0,1.5762
2011-06-29,62303.0,1.5674
2011-06-30,62337.0,1.5622
2011-07-01,62404.0,1.5573
2011-07-04,63397.0,1.5527
2011-07-05,63886.0,1.5653
2011-07-06,63039.0,1.5692
2011-07-07,62573.0,1.5553
2011-07-08,62207.0,1.5654
2011-07-11,61502.0,1.5803
2011-07-12,60220.0,1.5795
2011-07-13,59718.0,1.5719
2011-07-14,60673.0,1.577
2011-07-15,59679.0,1.5746
2011-07-18,59479.0,1.5771
2011-07-19,58838.0,1.5663
2011-07-20,59094.0,1.5654
2011-07-21,59120.0,1.5527
2011-07-22,60263.0,1.5522
2011-07-25,60264.0,1.5402
2011-07-26,59972.0,1.5383
2011-07-27,59336.0,1.5553
2011-07-28,58297.0,1.567
2011-07-29,58703.0,1.549
2011-08-01,58823.0,1.5666
2011-08-02,58526.0,1.566
2011-08-03,57318.0,1.5621
2011-08-04,55999.0,1.5873
2011-08-05,52811.0,1.5759
2011-08-08,52938.0,1.6265
2011-08-09,48671.0,1.5894
2011-08-10,51151.0,1.6235
2011-08-11,51398.0,1.6272
2011-08-12,53344.0,1.611
2011-08-15,53478.0,1.5882
2011-08-16,54651.0,1.5899
2011-08-17,54324.0,1.5888
2011-08-18,55037.0,1.5989
2011-08-19,53135.0,1.5998
2011-08-22,52472.0,1.6073
2011-08-23,52440.0,1.5968
2011-08-24,53787.0,1.6137
2011-08-25,53796.0,1.6096
2011-08-26,52955.0,1.6031
2011-08-29,53356.0,1.5912
2011-08-30,54861.0,1.5963
2011-08-31,55399.0,1.5892
2011-09-01,56498.0,1.62
2011-09-02,58114.0,1.6415
2011-09-05,56521.0,1.6454
2011-09-06,54998.0,1.6553
2011-09-08,56609.0,1.6595
2011-09-09,57614.0,1.6729
2011-09-12,55773.0,1.7037
2011-09-13,55690.0,1.71
2011-09-14,55544.0,1.714
2011-09-15,56287.0,1.705
2011-09-16,56381.0,1.7327
2011-09-19,57208.0,1.7997
2011-09-20,57105.0,1.7856
2011-09-21,56381.0,1.8838
2011-09-22,55981.0,1.9033
2011-09-23,53273.0,1.8333
2011-09-26,53243.0,1.8225
2011-09-27,53751.0,1.8042
2011-09-28,53921.0,1.8372
2011-09-29,53276.0,1.8425
2011-09-30,53385.0,1.879
2011-10-03,52319.0,1.893
2011-10-04,50790.0,1.8575
2011-10-05,50683.0,1.8317
2011-10-06,51016.0,1.7805
2011-10-07,52290.0,1.7717
2011-10-10,51244.0,1.7624
2011-10-11,53271.0,1.775
2011-10-13,53836.0,1.7508
2011-10-14,54603.0,1.7319
2011-10-17,55021.0,1.7736
2011-10-18,53915.0,1.7524
2011-10-19,55037.0,1.7731
2011-10-20,54953.0,1.7812
2011-10-21,54014.0,1.7748
2011-10-24,55259.0,1.7508
2011-10-25,56885.0,1.766
2011-10-26,56306.0,1.7584
2011-10-27,57146.0,1.7095
2011-10-28,59270.0,1.6725
2011-10-31,59513.0,1.7172
2011-11-01,58300.0,1.745
2011-11-03,57327.0,1.7367
2011-11-04,58186.0,1.7525
2011-11-07,58670.0,1.7464
2011-11-08,59205.0,1.7323
2011-11-09,59011.0,1.7795
2011-11-10,57561.0,1.7614
2011-11-11,57325.0,1.7424
2011-11-14,58539.0,1.7671
2011-11-16,58256.0,1.7697
2011-11-17,58550.0,1.7785
2011-11-18,56989.0,1.786
2011-11-21,56722.0,1.8081
2011-11-22,56290.0,1.8184
2011-11-23,55879.0,1.8672
2011-11-24,54978.0,1.8981
2011-11-25,55271.0,1.892
2011-11-28,54899.0,1.8542
2011-11-29,56028.0,1.845
2011-11-30,55307.0,1.8083
2011-12-01,56876.0,1.8
2011-12-02,58147.0,1.7912
2011-12-05,57894.0,1.7857
2011-12-06,58910.0,1.7915
2011-12-07,59534.0,1.7992
2011-12-08,58664.0,1.822
2011-12-09,57455.0,1.7979
2011-12-12,58235.0,1.8439
2011-12-13,57355.0,1.8647
2011-12-14,57495.0,1.8798
2011-12-15,56647.0,1.8602
2011-12-16,56334.0,1.852
2011-12-19,56100.0,1.8687
2011-12-20,55301.0,1.845
2011-12-21,56865.0,1.8607
2011-12-22,56656.0,1.8562
2011-12-23,57348.0,1.8567
2011-12-26,57702.0,1.8558
2011-12-27,57666.0,1.8613
2011-12-28,58006.0,1.874
2011-12-29,56534.0,1.8657
2012-01-03,57836.0,1.8304
2012-01-04,59263.0,1.8323
2012-01-05,59354.0,1.8437
2012-01-06,58565.0,1.8579
2012-01-09,58601.0,1.8329
2012-01-10,59090.0,1.7995
2012-01-11,59799.0,1.803
2012-01-12,59966.0,1.778
2012-01-13,59918.0,1.7849
2012-01-16,59146.0,1.7859
2012-01-17,59961.0,1.788
2012-01-18,60643.0,1.7649
2012-01-19,61726.0,1.7655
2012-01-20,61932.0,1.7548
2012-01-23,62312.0,1.7552
2012-01-24,62386.0,1.7585
2012-01-26,62486.0,1.7505
2012-01-27,62955.0,1.7374
2012-01-30,62902.0,1.75
2012-01-31,62772.0,1.7472
2012-02-01,63085.0,1.7342
2012-02-02,64569.0,1.7195
2012-02-03,64589.0,1.7161
2012-02-06,65217.0,1.7266
2012-02-07,65213.0,1.726
2012-02-08,65918.0,1.7214
2012-02-09,65831.0,1.7163
2012-02-10,65525.0,1.7208
2012-02-13,63999.0,1.7165
2012-02-14,65699.0,1.7211
2012-02-15,65041.0,1.7289
2012-02-16,65364.0,1.7165
2012-02-17,66158.0,1.715
2012-02-23,66084.0,1.7137
2012-02-24,65820.0,1.7094
2012-02-27,65938.0,1.7077
2012-02-28,65245.0,1.695
2012-02-29,65970.0,1.7174
2012-03-01,65812.0,1.7138
2012-03-02,66810.0,1.7311
2012-03-05,67782.0,1.7394
2012-03-06,66962.0,1.7584
2012-03-07,65123.0,1.7665
2012-03-08,66032.0,1.7612
2012-03-09,66908.0,1.7914
